_id,_type,item,long,oid,pin,short
2056,vertex,_id,HYM1 similarity to mouse hypothetical calcium-binding protein and D.melanogaster Mo25 gene,2056,C,YKL189W
2057,vertex,_id,KIC1 ser/thr protein kinase that interacts with CDC31P,2057,D,YHR102W
2058,vertex,_id,YHR199c strong similarity to hypothetical protein YHR198c,2058,U,YHR199C
2059,vertex,_id,TRX2 thioredoxin II,2059,R,YGR209C
2061,vertex,_id,MCX1 similarity to E.coli ATP-binding protein clpX,2061,F,YBR227C
2062,vertex,_id,YGR066c similarity to hypothetical protein YBR105c,2062,U,YGR066C
2064,vertex,_id,NUP53 component of the karyopherin docking complex of the nuclear pore complex,2064,O,YMR153W
2065,vertex,_id,"RNR1 ribonucleoside-diphosphate reductase,large subunit",2065,M,YER070W
2066,vertex,_id,DUT1 dUTP pyrophosphatase precursor,2066,M,YBR252W
2067,vertex,_id,"CPR3 cyclophilin (peptidylprolyl isomerase),mitochondrial",2067,F,YML078W
2068,vertex,_id,CDC15 protein kinase of the MAP kinase kinase kinase family,2068,D,YAR019C
2069,vertex,_id,"ARL3 ADP-ribosylation factor-like protein,member of the arf-sar family in the ras superfamily",2069,F,YPL051W
2072,vertex,_id,"PPE1 ribosomal protein of the small subunit,mitochondrial",2072,P,YHR075C
2075,vertex,_id,ARE1 acyl-CoA sterol acyltransferase,2075,M,YCR048W
2076,vertex,_id,"LAS1 involved in cell morphogenesis,cytoskeletal regulation and bud formation",2076,C,YKR063C
2078,vertex,_id,Unknow protein !!!,2078,U,YLR096W
2079,vertex,_id,GIS4 hypothetical protein,2079,U,YML006C
2080,vertex,_id,KEL2 involved in cell fusion and morphogenesis,2080,C,YGR238C
2082,vertex,_id,YDR482c hypothetical protein,2082,U,YDR482C
2084,vertex,_id,Unknow protein !!!,2084,U,YHR082C
2085,vertex,_id,CHS1 chitin synthase I,2085,M,YNL192W
2086,vertex,_id,TEC1 Ty transcription activator,2086,B,YBR083W
2087,vertex,_id,HIR2 histone transcription regulator,2087,B,YOR038C
2088,vertex,_id,YDR516c strong similarity to glucokinase,2088,M,YDR516C
2090,vertex,_id,STE4 GTP-binding protein beta subunit of the pheromone pathway,2090,C,YOR212W
2091,vertex,_id,ISU1 strong similarity to nitrogen fixation protein (nifU),2091,M,YPL135W
2092,vertex,_id,Unknow protein !!!,2092,U,YDR233C
2095,vertex,_id,YFR016c similarity to mammalian neurofilament proteins and to Dictyostelium protein kinase,2095,U,YFR016C
2096,vertex,_id,MAG1 3-methyladenine DNA glycosylase,2096,D,YER142C
2099,vertex,_id,YER030w similarity to mouse nucleolin,2099,U,YER030W
2102,vertex,_id,YNL227c similarity to dnaJ-like proteins,2102,F,YNL227C
2103,vertex,_id,YMR086w similarity to YKL105c,2103,U,YMR086W
2104,vertex,_id,YIL137c similarity to M.musculus aminopeptidase,2104,F,YIL137C
2105,vertex,_id,YBR242w strong similarity to hypothetical protein YGL101w,2105,U,YBR242W
2106,vertex,_id,YPD1 phosphorelay intermediate between SLN1P and SSK1P,2106,A,YDL235C
2107,vertex,_id,YKL082c weak similarity to C.elegans hypothetical protein,2107,U,YKL082C
2108,vertex,_id,YER084w questionable ORF,2108,U,YER084W
2109,vertex,_id,YGL104c similarity to glucose transport proteins,2109,A,YGL104C
2110,vertex,_id,MEK1 ser/thr protein kinase,2110,D,YOR351C
2111,vertex,_id,YMR323w strong similarity to phosphopyruvate hydratases,2111,E,YMR323W
2112,vertex,_id,DPB11 involved in DNA replication and S-phase checkpoint,2112,D,YJL090C
2113,vertex,_id,CDC123 strong similarity to rat cell cycle progression related D123 protein,2113,D,YLR215C
2114,vertex,_id,SMK1 sporulation-specific MAP kinase,2114,C,YPR054W
2115,vertex,_id,BUD7 involved in bud-site selection,2115,M,YOR299W
2117,vertex,_id,UFO1 involved in degradation of HO protein,2117,F,YML088W
2119,vertex,_id,RCK1 ser/thr protein kinase,2119,D,YGL158W
2120,vertex,_id,FUS3 mitogen-activated protein kinase (MAP kinase),2120,D,YBL016W
2121,vertex,_id,"ROD1 O-dinitrobenzene,calcium and zinc resistance protein",2121,R,YOR018W
2124,vertex,_id,SSK22 MAP kinase kinase kinase,2124,C,YCR073C
2126,vertex,_id,CDC42 GTP-binding protein of RAS superfamily,2126,C,YLR229C
2127,vertex,_id,SAN1 mating-type regulation protein,2127,C,YDR143C
2128,vertex,_id,BEM4 bud emergence protein,2128,C,YPL161C
2129,vertex,_id,Unknow protein !!!,2129,U,YPR034W
2130,vertex,_id,STE7 ser/thr/tyr protein kinase of MAP kinase kinase family,2130,C,YDL159W
2131,vertex,_id,YLR154c hypothetical protein,2131,U,YLR154C
2132,vertex,_id,BCK2 suppressor of mutations in protein kinase C pathway components,2132,U,YER167W
2133,vertex,_id,YDR239c hypothetical protein,2133,U,YDR239C
2134,vertex,_id,"MSE1 glutamyl-tRNA synthetase,mitochondrial",2134,P,YOL033W
2135,vertex,_id,VAN1 vanadate resistance protein,2135,F,YML115C
2136,vertex,_id,MNN9 required for complex N-glycosylation,2136,F,YPL050C
2137,vertex,_id,YDL193w similarity to N.crassa hypothetical 32 kDa protein,2137,U,YDL193W
2139,vertex,_id,OPY1 pheromone resistant yeast 1,2139,A,YBR129C
2140,vertex,_id,"PGM1 phosphoglucomutase,minor isoform",2140,E,YKL127W
2142,vertex,_id,"CCE1 cruciform-cutting endonuclease,mitochondrial",2142,D,YKL011C
2143,vertex,_id,"RNR3 ribonucleotide reductase,repair inducible large subunit",2143,D,YIL066C
2144,vertex,_id,YRB2 involved in nuclear protein export,2144,O,YIL063C
2145,vertex,_id,PRS5 ribose-phosphate pyrophosphokinases,2145,G,YOL061W
2147,vertex,_id,YMR291w similarity to ser/thr protein kinase,2147,U,YMR291W
2148,vertex,_id,YBR184w hypothetical protein,2148,U,YBR184W
2150,vertex,_id,HAL5 ser/thr protein kinase,2150,R,YJL165C
2151,vertex,_id,"ITR2 myo-inositol permease,minor",2151,A,YOL103W
2152,vertex,_id,PSR2 plasma membrane phosphatase required for sodium stress response,2152,F,YLR019W
2154,vertex,_id,AUT2 essential for autophagy,2154,F,YNL223W
2155,vertex,_id,YNR047w similarity to ser/thr protein kinases,2155,U,YNR047W
2157,vertex,_id,YER078c similarity to E.coli X-Pro aminopeptidase II,2157,F,YER078C
2158,vertex,_id,BRE1 weak similarity to spindle pole body protein NUF1,2158,U,YDL074C
2159,vertex,_id,YPL055c hypothetical protein,2159,U,YPL055C
2160,vertex,_id,YHR149c similarity to hypothetical protein YGR221c,2160,U,YHR149C
2161,vertex,_id,CIK1 spindle pole body associated protein,2161,D,YMR198W
2162,vertex,_id,YGR173w strong similarity to human GTP-binding protein,2162,U,YGR173W
2163,vertex,_id,YDR152w weak similarity to C.elegans hypothetical protein CET26E3,2163,U,YDR152W
2167,vertex,_id,FAA2 long-chain-fatty-acid--CoA ligase,2167,M,YER015W
2168,vertex,_id,"OSH3 similarity to OSH1P,YDL019c and mammalian  oxysterol-binding protei",2168,M,YHR073W
2169,vertex,_id,SKS1 suppressor kinase of SNF3,2169,M,YPL026C
2170,vertex,_id,SLN1 two-component signal transducer,2170,C,YIL147C
2171,vertex,_id,GPI16 similarity to hypothetical C. elegans proteins F17c11.7,2171,E,YHR188C
2172,vertex,_id,MIH1 M-phase inducing protein tyrosine phosphatase,2172,D,YMR036C
2173,vertex,_id,YDR316w similarity to hypothetical ubiquitin system protein S. pombe,2173,U,YDR316W
2174,vertex,_id,BUD9 budding protein,2174,C,YGR041W
2175,vertex,_id,DAK2 dihydroxyacetone kinase,2175,M,YFL053W
2176,vertex,_id,Unknow protein !!!,2176,U,YJL047C
2178,vertex,_id,GAL3 galactokinase,2178,B,YDR009W
2180,vertex,_id,Unknow protein !!!,2180,U,YLR035C-A
2181,vertex,_id,Unknow protein !!!,2181,U,YAR009C
2182,vertex,_id,YGP1 secreted glycoprotein,2182,R,YNL160W
2186,vertex,_id,"MAP2 methionine aminopeptidase,isoform 2",2186,F,YBL091C
2187,vertex,_id,YCL042w questionable ORF,2187,U,YCL042W
2188,vertex,_id,SKI8 antiviral protein of the beta-transducin (WD-40) repeat family,2188,R,YGL213C
2189,vertex,_id,SWE1 ser/tyr dual-specifity protein kinase,2189,D,YJL187C
2191,vertex,_id,YPL146c weak similarity to myosin heavy chain proteins,2191,U,YPL146C
2193,vertex,_id,"MDH2 malate dehydrogenase,cytoplasmic",2193,E,YOL126C
2195,vertex,_id,Unknow protein !!!,2195,U,YDR289C
2197,vertex,_id,NUP1 nuclear pore protein,2197,O,YOR098C
2198,vertex,_id,STO1 large subunit of the nuclear cap-binding protein complex CBC,2198,T,YMR125W
2199,vertex,_id,YPR090w weak similarity to hypothetical protein SPAC25B8.08 S. pombe,2199,U,YPR090W
2200,vertex,_id,RNT1 double-stranded ribonuclease,2200,T,YMR239C
2202,vertex,_id,PEX7 peroxisomal import protein - peroxin,2202,O,YDR142C
2203,vertex,_id,FZO1 required for biogenesis of mitochondria,2203,C,YBR179C
2204,vertex,_id,"MSH1 DNA mismatch repair protein,mitochondrial",2204,D,YHR120W
2205,vertex,_id,ELC1 Elongin C transcription elongation factor,2205,T,YPL046C
2206,vertex,_id,SKM1 STE20/PAK-like protein kinase,2206,C,YOL113W
2208,vertex,_id,FKH2 homology to D.melanogaster forkhead protein,2208,T,YNL068C
2209,vertex,_id,MCK1 ser/thr/tyr protein kinase,2209,C,YNL307C
2210,vertex,_id,YIL105c weak similarity to probable transcription factor ASK10P,2210,T,YIL105C
2211,vertex,_id,PNT1 pentamidine resistance factor,2211,R,YOR266W
2213,vertex,_id,YCR087w questionable ORF,2213,U,YCR087W
2214,vertex,_id,APE3 vacuolar aminopeptidase Y,2214,F,YBR286W
2215,vertex,_id,YDR219c hypothetical protein,2215,U,YDR219C
2217,vertex,_id,YGL117w hypothetical protein,2217,U,YGL117W
2219,vertex,_id,YGR205w similarity to S.pombe hypothetical protein D89234,2219,U,YGR205W
2220,vertex,_id,"SWM1 developmentally regulated gene,is required for spore wall assembly",2220,C,YDR260C
2221,vertex,_id,SWI4 transcription factor,2221,B,YER111C
2224,vertex,_id,YPR093c weak similarity to zinc-finger proteins,2224,U,YPR093C
2225,vertex,_id,YKL215c similarity to P. aeruginosa hyuA and hyuB,2225,G,YKL215C
2226,vertex,_id,YPL113c similarity to glycerate dehydrogenases,2226,M,YPL113C
2227,vertex,_id,CBP2 apo-cytochrome b pre-mRNA processing protein 2,2227,T,YHL038C
2228,vertex,_id,ISA1 mitochondrial protein required for normal iron metabolism,2228,A,YLL027W
2230,vertex,_id,YJR041c weak similarity to hypothetical protein SPAC2G11.02 S. pombe,2230,U,YJR041C
2231,vertex,_id,YDR267c weak similarity to human TAFII100 and other WD-40 repeat containing proteins,2231,U,YDR267C
2232,vertex,_id,UBP9 ubiquitin carboxyl-terminal hydrolase,2232,F,YER098W
2233,vertex,_id,YOL111c weak similarity to human ubiquitin-like protein GDX,2233,F,YOL111C
2234,vertex,_id,MSN5 multicopy supressor of SNF1 mutation,2234,O,YDR335W
2235,vertex,_id,YER182w similarity to hypothetical protein SPAC3A12.08 - S. pombe,2235,U,YER182W
2236,vertex,_id,NPR2 nitrogen permease regulator,2236,M,YEL062W
2237,vertex,_id,POX1 acyl-CoA oxidase,2237,E,YGL205W
2238,vertex,_id,UBC6 E2 ubiquitin-conjugating enzyme,2238,F,YER100W
2240,vertex,_id,YIL028w hypothetical protein,2240,U,YIL028W
2241,vertex,_id,SOK1 high copy suppressor of a cyclic AMP-dependent protein kinase mutant,2241,C,YDR006C
2242,vertex,_id,SVL3 strong similarity to PAM1P,2242,C,YPL032C
2243,vertex,_id,"CYK3 similarity to hypothetical S. pombe protein,protein possibly involved in cytokinesis",2243,U,YDL117W
2244,vertex,_id,YFR017c hypothetical protein,2244,U,YFR017C
2246,vertex,_id,BNR1 regulator of budding,2246,C,YIL159W
2247,vertex,_id,MIG1 transcriptional repressor,2247,B,YGL035C
2248,vertex,_id,SSL2 DNA helicase,2248,T,YIL143C
2250,vertex,_id,SMT3 ubiquitin-like protein,2250,F,YDR510W
2251,vertex,_id,DBF2 ser/thr protein kinase related to DBF20P,2251,D,YGR092W
2252,vertex,_id,YER066c-a hypothetical protein,2252,U,YER066C-A
2253,vertex,_id,PPZ1 ser/thr phosphatase required for normal osmoregulation,2253,R,YML016C
2254,vertex,_id,BUB3 cell cycle arrest protein,2254,D,YOR026W
2256,vertex,_id,PCL9 cyclin like protein interacting with PHO85P,2256,U,YDL179W
2257,vertex,_id,MUS81 involved in the repair of UV and methylation induced DNA damage,2257,D,YDR386W
2258,vertex,_id,MMS4 putative transcriptional (co)activator for DNA damage,2258,D,YBR098W
2259,vertex,_id,"RPC10 DNA-directed RNA polymerases I,II,III 7.7 KD subunit",2259,T,YHR143W-A
2260,vertex,_id,IST3 similarity to RNA-binding proteins,2260,T,YIR005W
2261,vertex,_id,YDR247w strong similarity to SKS1P,2261,U,YDR247W
2263,vertex,_id,SEF1 putative transcription factor,2263,B,YBL066C
2264,vertex,_id,MSG5 dual-specifity protein phosphatase,2264,A,YNL053W
2265,vertex,_id,YFR011c ochre suppressor tyr-tRNA,2265,U,YFR011C
2266,vertex,_id,YDR306c weak similarity to S.pombe hypothetical protein SPAC6F6,2266,U,YDR306C
2267,vertex,_id,YOL087c similarity to S.pombe hypothetical protein,2267,U,YOL087C
2268,vertex,_id,LEM3 similarity to Ycx1p,2268,U,YNL323W
2269,vertex,_id,YLR326w hypothetical protein,2269,U,YLR326W
2270,vertex,_id,YDR339c weak similarity to hypothetical protein YOR004w,2270,U,YDR339C
2271,vertex,_id,PMC1 Ca2+-transporting P-type ATPase,2271,A,YGL006W
2272,vertex,_id,"ALD5 aldehyde dehydrogenase (NAD+),mitochondrial",2272,E,YER073W
2273,vertex,_id,RAD26 DNA repair and recombination protein,2273,D,YJR035W
2274,vertex,_id,"YDR326c strong similarity to YHR080c,similarity to YFL042c and YLR072w",2274,U,YDR326C
2275,vertex,_id,YMR318c strong similarity to alcohol-dehydrogenase,2275,E,YMR318C
2276,vertex,_id,RAD17 DNA damage checkpoint control protein,2276,D,YOR368W
2277,vertex,_id,YGR165w similarity to PIR:T39444 hypothetical protein SPBC14C8.16c S. pombe,2277,U,YGR165W
2278,vertex,_id,TPT1 tRNA 2-phosphotransferase,2278,T,YOL102C
2279,vertex,_id,CKI1 choline kinase,2279,M,YLR133W
2281,vertex,_id,Unknow protein !!!,2281,U,YJR028W
2284,vertex,_id,Unknow protein !!!,2284,U,YJR027W
2286,vertex,_id,YPL170w similarity to C.elegans LIM homeobox protein,2286,U,YPL170W
2287,vertex,_id,SPO13 meiosis-specific protein,2287,D,YHR014W
2288,vertex,_id,RAD30 DNA repair protein,2288,D,YDR419W
2289,vertex,_id,APG5 involved in autophagy and nutrient starvation,2289,F,YPL149W
2291,vertex,_id,YLR247c similarity to S.pombe rad8 protein and RDH54P,2291,U,YLR247C
2292,vertex,_id,EXO70 70 kDa exocyst component protein,2292,O,YJL085W
2293,vertex,_id,CIN5 transcriptional activator,2293,B,YOR028C
2294,vertex,_id,SQT1 suppresses dominant-negative mutants of the ribosomal protein QSR1,2294,F,YIR012W
2295,vertex,_id,GAL2 galactose (and glucose) permease,2295,A,YLR081W
2296,vertex,_id,"YNR065c strong similarity to YJL222w,YIL173w and PEP1P",2296,U,YNR065C
2297,vertex,_id,RAD2 structure-specific nuclease of the nucleotide excision repairosome,2297,D,YGR258C
2299,vertex,_id,MGT1 O6-methylguanine DNA repair methyltransferase,2299,D,YDL200C
2300,vertex,_id,RIP1 ubiquinol--cytochrome-c reductase iron-sulfur protein precursor,2300,E,YEL024W
2301,vertex,_id,YBR063c hypothetical protein,2301,U,YBR063C
2302,vertex,_id,UBC4 E2 ubiquitin-conjugating enzyme,2302,F,YBR082C
2304,vertex,_id,YJR110w similarity to human myotubularin,2304,U,YJR110W
2305,vertex,_id,POL4 DNA polymerase,2305,D,YCR014C
2306,vertex,_id,"RAD28 protein involved in the same pathway as RAD26P,has beta-transducin (WD-40) repeats",2306,D,YDR030C
2307,vertex,_id,NTA1 amino-terminal amidase,2307,F,YJR062C
2308,vertex,_id,CDC7 protein kinase,2308,D,YDL017W
2309,vertex,_id,"BIR1 member of the inhibitor of apoptosis family,participate in chromosome segregation events",2309,C,YJR089W
2310,vertex,_id,YLR231c strong similarity to rat kynureninase,2310,M,YLR231C
2311,vertex,_id,YLR331c questionable ORF,2311,U,YLR331C
2312,vertex,_id,Unknow protein !!!,2312,U,YNL134C
2313,vertex,_id,NUP133 nuclear pore protein,2313,O,YKR082W
2314,vertex,_id,YHL039w weak similarity to YPL208w,2314,U,YHL039W
2315,vertex,_id,PKH1 ser/thr protein kinases,2315,U,YDR490C
2316,vertex,_id,RED1 meiosis-specific protein,2316,D,YLR263W
2317,vertex,_id,PSO2 DNA repair protein,2317,D,YMR137C
2318,vertex,_id,YLR016c weak similarity to TRCDSEMBLNEW:AK022615_1 unnamed ORF;  Homo sapiens,2318,U,YLR016C
2319,vertex,_id,"THP2 subunit of the THO complex,which appears to functionally connect transcription elongation with mitotic recombination",2319,U,YHR167W
2320,vertex,_id,YNL253w similarity to hypothetical protein C. elegans,2320,U,YNL253W
2321,vertex,_id,ARO9 aromatic amino acid aminotransferase II,2321,G,YHR137W
2323,vertex,_id,YLR320w hypothetical protein,2323,U,YLR320W
2324,vertex,_id,GDH2 NAD-specific glutamate dehydrogenase (NAD),2324,G,YDL215C
2325,vertex,_id,ESC4 Establishes Silent Chromatin,2325,B,YHR154W
2326,vertex,_id,"DHR2 RNA helicase,involved in ribosomal RNA maturation",2326,T,YKL078W
2327,vertex,_id,YFR039c similarity to hypothetical protein YGL228w,2327,U,YFR039C
2332,vertex,_id,"CLB5 cyclin,B-type",2332,D,YPR120C
2333,vertex,_id,YGR263c weak similarity to E.coli lipase like enzyme,2333,U,YGR263C
2334,vertex,_id,SIR3 silencing regulatory and DNA-repair protein,2334,D,YLR442C
2335,vertex,_id,TOM1 E3 ubiqitin ligase required for G2/M transition,2335,D,YDR457W
2336,vertex,_id,YNL260c weak similarity to hypothetical protein S. pombe,2336,U,YNL260C
2337,vertex,_id,ASI3 similarity to YMR119w,2337,U,YNL008C
2339,vertex,_id,KKQ8 ser/thr protein kinase,2339,U,YKL168C
2341,vertex,_id,SIR1 silencing regulatory protein,2341,B,YKR101W
2343,vertex,_id,DOG2 2-deoxyglucose-6-phosphate phosphatase,2343,M,YHR043C
2344,vertex,_id,"MSK1 lysyl-tRNA synthetase,mitochondrial",2344,P,YNL073W
2345,vertex,_id,RHO4 GTP-binding protein of the rho family,2345,C,YKR055W
2346,vertex,_id,"ATP7 F1F0-ATPase complex,FO D subunit",2346,E,YKL016C
2347,vertex,_id,HMS1 weak similarity to DNA-binding proteins,2347,U,YOR032C
2348,vertex,_id,"ATP5 F1F0-ATPase complex,OSCP subunit",2348,E,YDR298C
2349,vertex,_id,FUR1 uracil phosphoribosyltransferase,2349,M,YHR128W
2350,vertex,_id,MCR1 cytochrome-b5 reductase,2350,E,YKL150W
2352,vertex,_id,STB3 SIN3 protein-binding protein,2352,T,YDR169C
2353,vertex,_id,Unknow protein !!!,2353,U,YMR117C
2354,vertex,_id,Unknow protein !!!,2354,U,YER018C
2355,vertex,_id,IME2 ser/thr protein kinase,2355,C,YJL106W
2356,vertex,_id,YHR105w weak similarity to MVP1P,2356,U,YHR105W
2357,vertex,_id,URA3 orotidine-5-phosphate decarboxylase,2357,M,YEL021W
2358,vertex,_id,YJL045w strong similarity to succinate dehydrogenase flavoprotein,2358,M,YJL045W
2359,vertex,_id,YOR042w weak similarity to YDR273w,2359,U,YOR042W
