_id,_inV,_label,_outV,_type,item
8631,1020,C-B,644,edge,_label
8632,644,B-C,1020,edge,_label
8635,1022,C-U,644,edge,_label
8641,1025,C-T,644,edge,_label
8643,1026,C-U,644,edge,_label
8657,669,U-P,648,edge,_label
8664,648,B-U,985,edge,_label
8676,648,A-U,1799,edge,_label
8679,1337,U-F,649,edge,_label
8706,652,D-T,2112,edge,_label
8717,1028,U-U,658,edge,_label
8730,661,C-C,662,edge,_label
8734,661,O-C,849,edge,_label
8738,661,C-C,1188,edge,_label
8745,1480,C-A,661,edge,_label
8749,1554,C-C,661,edge,_label
8774,663,U-U,2359,edge,_label
8781,665,M-O,664,edge,_label
8788,664,O-M,668,edge,_label
8801,699,O-O,668,edge,_label
8827,677,T-U,671,edge,_label
8829,678,T-P,671,edge,_label
8831,679,T-T,671,edge,_label
8835,992,T-T,672,edge,_label
8836,672,T-T,992,edge,_label
8839,676,T-T,673,edge,_label
8844,674,T-T,676,edge,_label
8855,677,T-U,676,edge,_label
8856,676,U-T,677,edge,_label
8873,680,T-D,679,edge,_label
8886,683,E-O,684,edge,_label
8914,688,T-T,690,edge,_label
8936,690,T-T,845,edge,_label
8943,693,G-G,693,edge,_label
8944,693,G-G,693,edge,_label
8948,693,U-G,1468,edge,_label
8974,699,O-O,1160,edge,_label
8983,2316,O-D,699,edge,_label
8986,700,T-R,1129,edge,_label
8997,2143,F-D,703,edge,_label
8998,703,D-F,2143,edge,_label
9001,2318,C-U,704,edge,_label
9007,706,B-B,706,edge,_label
9028,710,D-D,710,edge,_label
9040,713,P-G,1102,edge,_label
9065,724,T-B,721,edge,_label
9080,721,T-T,731,edge,_label
9082,721,T-T,732,edge,_label
9084,721,B-T,733,edge,_label
9096,721,T-T,739,edge,_label
9103,727,T-B,722,edge,_label
9108,722,F-T,972,edge,_label
9124,724,B-B,1068,edge,_label
9133,2234,T-O,725,edge,_label
9146,727,T-B,730,edge,_label
9151,733,B-B,727,edge,_label
9152,727,B-B,733,edge,_label
9178,727,B-B,748,edge,_label
9197,1926,T-A,730,edge,_label
9210,732,O-T,1509,edge,_label
9283,748,B-B,748,edge,_label
9284,748,B-B,748,edge,_label
9403,765,U-U,762,edge,_label
9404,762,U-U,765,edge,_label
9406,762,P-U,767,edge,_label
9424,765,P-U,772,edge,_label
9428,765,P-U,774,edge,_label
9434,767,U-P,768,edge,_label
9452,767,D-P,818,edge,_label
9457,821,P-U,767,edge,_label
9506,775,T-P,864,edge,_label
9508,777,P-P,777,edge,_label
9514,777,P-P,786,edge,_label
9520,777,P-P,792,edge,_label
9525,798,P-P,777,edge,_label
9534,777,O-P,802,edge,_label
9560,784,C-D,997,edge,_label
9565,1031,D-O,784,edge,_label
9566,784,O-D,1031,edge,_label
9589,1479,D-U,784,edge,_label
9686,801,O-P,888,edge,_label
9689,1145,O-E,802,edge,_label
9732,811,B-B,1275,edge,_label
9733,1326,B-B,811,edge,_label
9734,811,B-B,1326,edge,_label
9742,811,F-B,1678,edge,_label
9749,1785,D-M,818,edge,_label
9751,1919,D-M,818,edge,_label
9804,826,D-P,1896,edge,_label
9805,1966,P-R,826,edge,_label
9812,826,D-P,2273,edge,_label
9814,826,D-P,2287,edge,_label
9815,827,D-D,827,edge,_label
9860,830,E-D,2272,edge,_label
9885,1691,D-U,833,edge,_label
9900,834,D-D,2317,edge,_label
9905,1066,D-D,836,edge,_label
9932,839,F-U,1678,edge,_label
9964,849,C-O,856,edge,_label
10007,1602,D-E,854,edge,_label
10020,854,C-D,1763,edge,_label
10036,860,U-D,1376,edge,_label
10041,1100,B-P,863,edge,_label
10070,872,U-T,873,edge,_label
10073,1392,U-U,873,edge,_label
10087,1088,T-T,875,edge,_label
10126,885,M-B,886,edge,_label
10188,899,D-D,901,edge,_label
10191,901,D-D,901,edge,_label
10192,901,D-D,901,edge,_label
10204,904,C-E,973,edge,_label
10220,905,F-F,909,edge,_label
10221,910,F-P,905,edge,_label
10233,2214,O-F,907,edge,_label
10247,1259,P-T,910,edge,_label
10252,910,U-P,2267,edge,_label
10263,916,T-T,915,edge,_label
10294,925,F-F,1122,edge,_label
10337,939,O-F,934,edge,_label
10347,938,O-O,936,edge,_label
10365,941,E-E,941,edge,_label
10416,960,F-F,962,edge,_label
10430,960,D-F,979,edge,_label
10434,961,F-F,966,edge,_label
10440,962,F-F,966,edge,_label
10442,962,F-F,972,edge,_label
10443,1034,F-F,962,edge,_label
10474,966,F-F,972,edge,_label
10475,1034,F-F,966,edge,_label
10506,972,F-F,1114,edge,_label
10538,975,C-M,1457,edge,_label
10576,984,U-T,986,edge,_label
10616,995,F-P,1112,edge,_label
10621,1534,P-E,995,edge,_label
10625,1686,P-D,995,edge,_label
10636,995,M-P,1777,edge,_label
10650,996,P-P,1101,edge,_label
10661,1003,T-T,1003,edge,_label
10662,1003,T-T,1003,edge,_label
10680,1004,U-U,2219,edge,_label
10689,1647,D-C,1006,edge,_label
10717,1011,T-T,1011,edge,_label
10718,1011,T-T,1011,edge,_label
10738,1016,F-U,1187,edge,_label
10740,1016,F-U,1587,edge,_label
10745,1915,U-U,1016,edge,_label
10776,1022,E-U,1478,edge,_label
10788,1025,E-T,1493,edge,_label
10805,1433,U-U,1028,edge,_label
10821,1647,O-C,1031,edge,_label
10853,1114,F-F,1034,edge,_label
10864,1034,C-F,1726,edge,_label
10865,1817,F-F,1034,edge,_label
10887,1689,D-U,1038,edge,_label
10923,1043,D-U,1041,edge,_label
10926,1041,G-D,1044,edge,_label
10967,1106,T-P,1046,edge,_label
10985,1053,B-T,1052,edge,_label
10991,1227,T-T,1053,edge,_label
10992,1053,T-T,1227,edge,_label
11011,1055,D-D,1055,edge,_label
11012,1055,D-D,1055,edge,_label
11018,1055,M-D,1550,edge,_label
11025,1852,D-P,1055,edge,_label
11042,1060,M-U,1294,edge,_label
11044,1060,U-U,1613,edge,_label
11060,1063,U-D,1500,edge,_label
11084,1063,U-D,2284,edge,_label
11087,1064,E-E,1064,edge,_label
11088,1064,E-E,1064,edge,_label
11104,1069,T-T,1073,edge,_label
11190,1081,U-T,2224,edge,_label
11230,1102,U-P,1103,edge,_label
11242,1106,U-P,1108,edge,_label
11282,1114,F-F,1117,edge,_label
11288,1114,M-F,1640,edge,_label
11307,2265,T-U,1120,edge,_label
11309,2308,T-D,1120,edge,_label
11315,1817,F-F,1122,edge,_label
11320,1122,U-F,1983,edge,_label
11340,1131,R-R,1131,edge,_label
11344,1132,U-O,1133,edge,_label
11415,1376,E-U,1145,edge,_label
11440,1152,U-T,1392,edge,_label
11467,1163,G-G,1162,edge,_label
11490,1172,C-B,1843,edge,_label
11504,1175,M-C,1739,edge,_label
11539,1407,D-U,1183,edge,_label
11553,1923,F-D,1187,edge,_label
11559,2202,F-O,1187,edge,_label
11577,1193,C-C,1188,edge,_label
11604,1197,O-O,1199,edge,_label
11647,1208,B-B,1208,edge,_label
11654,1208,M-B,1211,edge,_label
11661,1803,B-U,1208,edge,_label
11686,1213,U-B,1217,edge,_label
11705,1232,F-B,1229,edge,_label
11708,1229,D-F,2334,edge,_label
11721,1680,T-C,1236,edge,_label
11749,1808,C-B,1249,edge,_label
11757,1251,A-A,1251,edge,_label
11766,1255,E-U,1557,edge,_label
11770,1255,U-U,2277,edge,_label
11809,1666,C-F,1276,edge,_label
11815,2206,C-C,1276,edge,_label
11816,1276,C-C,2206,edge,_label
11823,1281,A-A,1281,edge,_label
11824,1281,A-A,1281,edge,_label
11828,1283,P-P,1284,edge,_label
11843,1292,T-T,1289,edge,_label
11859,1300,G-G,1299,edge,_label
11872,1308,C-C,1309,edge,_label
11894,1310,C-C,1585,edge,_label
11899,1680,C-C,1310,edge,_label
11913,1313,M-M,1311,edge,_label
11914,1311,M-M,1313,edge,_label
11925,1319,M-B,1311,edge,_label
11927,1320,M-A,1311,edge,_label
11934,1311,O-M,1508,edge,_label
11967,1331,G-G,1331,edge,_label
11968,1331,G-G,1331,edge,_label
11971,1332,F-F,1332,edge,_label
11972,1332,F-F,1332,edge,_label
11991,1341,F-B,1337,edge,_label
12040,1350,U-M,1983,edge,_label
12069,1359,A-O,1357,edge,_label
12075,1614,A-D,1358,edge,_label
12101,1371,O-O,1368,edge,_label
12119,1502,D-U,1377,edge,_label
12123,1628,D-U,1377,edge,_label
12129,1644,D-M,1377,edge,_label
12150,1378,E-D,1908,edge,_label
12152,1379,U-U,1379,edge,_label
12164,1381,U-U,1384,edge,_label
12182,1386,F-B,1646,edge,_label
12233,1401,M-M,1401,edge,_label
12234,1401,M-M,1401,edge,_label
12257,1412,U-U,1412,edge,_label
12258,1412,U-U,1412,edge,_label
12269,1509,R-O,1418,edge,_label
12277,1736,R-U,1418,edge,_label
12293,1424,U-U,1424,edge,_label
12294,1424,U-U,1424,edge,_label
12338,1442,U-D,1479,edge,_label
12339,1482,D-E,1442,edge,_label
12344,1442,T-D,1520,edge,_label
12422,1444,M-M,1444,edge,_label
12436,1449,T-M,2022,edge,_label
12441,1452,U-U,1452,edge,_label
12442,1452,U-U,1452,edge,_label
12491,1870,F-U,1476,edge,_label
12508,1477,C-M,1647,edge,_label
12509,2053,M-D,1477,edge,_label
12520,1478,D-E,2251,edge,_label
12526,1479,U-U,2252,edge,_label
12529,1707,A-U,1480,edge,_label
12536,1480,F-A,2152,edge,_label
12562,1487,U-E,1613,edge,_label
12578,1487,U-E,2266,edge,_label
12596,1491,C-C,1956,edge,_label
12625,1635,F-D,1496,edge,_label
12628,1496,O-F,1702,edge,_label
12630,1496,D-F,2053,edge,_label
12651,1680,P-C,1501,edge,_label
12652,1501,C-P,1680,edge,_label
12665,1816,U-F,1502,edge,_label
12697,1920,O-F,1508,edge,_label
12705,1682,O-G,1509,edge,_label
12736,1516,C-A,1554,edge,_label
12739,1614,A-D,1516,edge,_label
12783,1900,T-R,1520,edge,_label
12804,1525,B-B,1912,edge,_label
12805,1817,A-F,1526,edge,_label
12818,1530,F-O,1920,edge,_label
12820,1531,O-O,2017,edge,_label
12833,2308,E-D,1534,edge,_label
12840,1537,R-M,1724,edge,_label
12856,1545,R-E,1966,edge,_label
12876,1550,T-M,2022,edge,_label
12885,1616,C-E,1554,edge,_label
12904,1554,O-C,1702,edge,_label
12935,1562,D-U,1560,edge,_label
12955,1998,F-U,1563,edge,_label
12972,1567,D-R,1568,edge,_label
12994,1577,D-M,1896,edge,_label
12995,1912,M-B,1577,edge,_label
13008,1580,C-M,2114,edge,_label
13079,1827,M-C,1593,edge,_label
13080,1593,C-M,1827,edge,_label
13089,2334,M-D,1593,edge,_label
13153,2013,F-F,1605,edge,_label
13156,1605,T-F,2022,edge,_label
13161,2238,F-F,1605,edge,_label
13165,1639,C-C,1606,edge,_label
13192,1610,T-R,2022,edge,_label
13215,1622,D-U,1614,edge,_label
13225,1831,F-D,1615,edge,_label
13227,1841,F-U,1615,edge,_label
13244,1616,U-E,1944,edge,_label
13245,1966,E-R,1616,edge,_label
13253,1826,G-D,1618,edge,_label
13257,1896,G-D,1618,edge,_label
13273,1762,F-U,1621,edge,_label
13284,1621,U-F,1983,edge,_label
13293,2266,F-U,1624,edge,_label
13323,1632,U-U,1631,edge,_label
13343,1640,C-M,1639,edge,_label
13370,1646,M-F,1729,edge,_label
13380,1646,U-F,1944,edge,_label
13394,1647,G-C,1731,edge,_label
13417,1659,O-O,1651,edge,_label
13427,2137,O-U,1651,edge,_label
13438,1665,F-F,1666,edge,_label
13442,1665,F-F,1910,edge,_label
13448,1665,U-F,1946,edge,_label
13461,2215,F-U,1665,edge,_label
13464,1665,U-F,2266,edge,_label
13467,1841,F-U,1666,edge,_label
13477,1946,F-U,1666,edge,_label
13484,1666,U-F,2266,edge,_label
13492,1669,D-M,2273,edge,_label
13493,2238,T-F,1670,edge,_label
13495,2305,C-D,1673,edge,_label
13503,1678,B-F,1674,edge,_label
13509,1923,F-D,1678,edge,_label
13524,1680,U-C,1683,edge,_label
13542,1680,E-C,1692,edge,_label
13609,1912,A-B,1718,edge,_label
13640,1726,B-C,2086,edge,_label
13652,1726,P-C,2134,edge,_label
13709,1764,C-F,1763,edge,_label
13717,1912,F-B,1767,edge,_label
13740,1772,M-D,1919,edge,_label
13744,1772,D-D,2044,edge,_label
13758,1781,D-M,2273,edge,_label
13765,2006,M-U,1785,edge,_label
13770,1785,D-M,2096,edge,_label
13786,1793,E-M,2193,edge,_label
13793,1807,T-E,1805,edge,_label
13810,1817,O-F,1819,edge,_label
13833,1830,D-T,1828,edge,_label
13846,1834,T-P,2022,edge,_label
13855,1840,C-C,1838,edge,_label
13856,1838,C-C,1840,edge,_label
13879,1870,M-U,1858,edge,_label
13882,1858,R-M,1966,edge,_label
13884,1858,D-M,2053,edge,_label
13897,1896,R-D,1871,edge,_label
13906,1877,U-O,1878,edge,_label
13924,1886,M-U,2236,edge,_label
13925,2237,U-E,1886,edge,_label
13927,1930,D-U,1896,edge,_label
13942,1896,F-D,2067,edge,_label
13945,2053,T-D,1897,edge,_label
13946,1897,D-T,2053,edge,_label
13960,1905,E-C,1906,edge,_label
13970,1910,B-F,1911,edge,_label
13975,1914,F-B,1910,edge,_label
13979,2176,B-U,1912,edge,_label
13983,2178,B-B,1912,edge,_label
13989,2181,B-U,1912,edge,_label
13993,1916,U-P,1915,edge,_label
13996,1915,T-U,1917,edge,_label
14008,1919,U-M,1983,edge,_label
14022,1923,D-D,1924,edge,_label
14034,1948,U-D,1950,edge,_label
14055,2054,M-E,1954,edge,_label
14079,2114,R-C,1966,edge,_label
14106,1976,D-B,2299,edge,_label
14129,1995,C-B,1994,edge,_label
14142,2006,U-U,2319,edge,_label
14148,2010,T-D,2011,edge,_label
14196,2053,T-D,2055,edge,_label
14204,2058,R-U,2059,edge,_label
14216,2068,F-D,2154,edge,_label
14239,2115,C-M,2114,edge,_label
14252,2126,C-C,2127,edge,_label
14256,2127,M-C,2226,edge,_label
14274,2150,A-R,2151,edge,_label
14276,2157,D-F,2257,edge,_label
14294,2176,U-U,2323,edge,_label
14320,2257,D-D,2258,edge,_label
14337,2292,U-O,2291,edge,_label
19,1350,T-M,2,edge,_label
20,2,M-T,1350,edge,_label
39,195,M-C,4,edge,_label
47,1972,M-U,4,edge,_label
56,6,C-C,6,edge,_label
57,18,C-M,6,edge,_label
64,6,C-C,118,edge,_label
72,6,T-C,357,edge,_label
74,6,G-C,713,edge,_label
76,6,C-C,747,edge,_label
87,1113,C-F,6,edge,_label
90,6,M-C,1176,edge,_label
91,1179,C-D,6,edge,_label
136,7,C-F,227,edge,_label
140,7,T-F,285,edge,_label
158,7,O-F,2202,edge,_label
178,11,P-P,126,edge,_label
184,11,U-P,252,edge,_label
187,299,P-T,11,edge,_label
197,996,P-P,11,edge,_label
199,1259,P-T,11,edge,_label
233,676,M-T,15,edge,_label
238,15,D-M,1055,edge,_label
267,19,F-F,19,edge,_label
268,19,F-F,19,edge,_label
270,19,D-F,980,edge,_label
274,19,R-F,2188,edge,_label
342,24,D-D,26,edge,_label
358,27,C-D,2220,edge,_label
382,31,U-O,648,edge,_label
387,1028,O-U,31,edge,_label
394,31,O-O,1352,edge,_label
402,31,D-O,1378,edge,_label
406,31,D-O,1831,edge,_label
420,31,D-O,2334,edge,_label
443,163,O-U,35,edge,_label
447,228,O-U,35,edge,_label
481,490,G-T,37,edge,_label
490,37,P-G,1100,edge,_label
541,45,O-O,44,edge,_label
549,45,O-O,45,edge,_label
550,45,O-O,45,edge,_label
587,1808,T-B,46,edge,_label
617,54,O-O,52,edge,_label
621,56,O-O,52,edge,_label
625,59,O-C,52,edge,_label
649,57,O-O,54,edge,_label
687,509,O-T,57,edge,_label
725,1870,O-U,57,edge,_label
737,2143,O-D,57,edge,_label
738,57,D-O,2143,edge,_label
741,68,E-G,58,edge,_label
743,227,E-C,58,edge,_label
754,58,U-E,1004,edge,_label
764,58,D-E,1328,edge,_label
778,58,T-E,2022,edge,_label
783,165,C-T,59,edge,_label
789,1612,C-U,59,edge,_label
817,302,U-T,61,edge,_label
819,341,U-T,61,edge,_label
837,428,U-U,61,edge,_label
855,642,U-U,61,edge,_label
871,767,U-P,61,edge,_label
872,61,P-U,767,edge,_label
885,1414,U-T,61,edge,_label
890,61,P-U,1428,edge,_label
893,1915,U-U,61,edge,_label
909,63,O-O,63,edge,_label
922,63,T-O,1053,edge,_label
938,64,T-P,390,edge,_label
942,64,U-P,635,edge,_label
966,66,O-O,1548,edge,_label
986,68,R-G,74,edge,_label
991,456,G-O,68,edge,_label
1010,69,B-D,181,edge,_label
1011,195,D-C,69,edge,_label
1024,69,D-D,827,edge,_label
1072,71,M-M,664,edge,_label
1095,1827,M-C,71,edge,_label
1103,849,R-O,72,edge,_label
1106,72,U-R,976,edge,_label
1130,73,F-F,1114,edge,_label
1133,1122,F-F,73,edge,_label
1144,74,D-R,1041,edge,_label
1153,1896,R-D,74,edge,_label
1193,132,U-U,78,edge,_label
1215,138,U-U,80,edge,_label
1219,537,U-B,80,edge,_label
1310,88,B-B,549,edge,_label
1349,102,M-O,94,edge,_label
1357,664,M-M,94,edge,_label
1377,102,O-O,98,edge,_label
1378,98,O-O,102,edge,_label
1385,102,O-O,102,edge,_label
1386,102,O-O,102,edge,_label
1395,105,F-F,104,edge,_label
1399,107,C-C,107,edge,_label
1400,107,C-C,107,edge,_label
1494,117,F-R,478,edge,_label
1539,126,U-P,120,edge,_label
1547,130,U-U,120,edge,_label
1556,120,D-U,134,edge,_label
1561,137,U-T,120,edge,_label
1586,120,T-U,676,edge,_label
1587,762,U-U,120,edge,_label
1616,120,E-U,1493,edge,_label
1626,120,B-U,1638,edge,_label
1631,1814,U-P,120,edge,_label
1657,132,U-U,122,edge,_label
1667,302,U-T,122,edge,_label
1674,122,P-U,996,edge,_label
1700,123,P-U,767,edge,_label
1734,126,U-P,135,edge,_label
1738,126,U-P,138,edge,_label
1747,174,P-T,126,edge,_label
1748,126,T-P,174,edge,_label
1763,248,P-T,126,edge,_label
1772,126,U-P,252,edge,_label
1850,130,T-U,652,edge,_label
1884,131,D-U,243,edge,_label
1901,2040,U-D,131,edge,_label
1907,135,U-U,132,edge,_label
1984,135,U-U,138,edge,_label
1992,135,T-U,246,edge,_label
2002,135,O-U,443,edge,_label
2019,884,U-U,135,edge,_label
2029,1440,U-P,135,edge,_label
2047,2278,U-T,135,edge,_label
2085,1021,T-U,137,edge,_label
2108,138,T-U,301,edge,_label
2121,996,U-P,138,edge,_label
2140,138,O-U,2017,edge,_label
2141,2040,U-D,138,edge,_label
2151,2095,C-U,139,edge,_label
2166,143,P-G,1501,edge,_label
2204,146,T-T,146,edge,_label
2207,148,T-O,146,edge,_label
2208,146,O-T,148,edge,_label
2214,146,U-T,151,edge,_label
2348,148,T-O,357,edge,_label
2349,492,O-U,148,edge,_label
2350,148,U-O,492,edge,_label
2415,150,T-T,150,edge,_label
2416,150,T-T,150,edge,_label
2434,150,T-T,255,edge,_label
2463,155,T-T,152,edge,_label
2505,688,U-T,153,edge,_label
2511,691,U-T,153,edge,_label
2544,153,U-U,1392,edge,_label
2548,154,T-T,155,edge,_label
2565,367,T-T,155,edge,_label
2567,369,T-T,155,edge,_label
2593,481,O-T,156,edge,_label
2608,157,T-T,1010,edge,_label
2610,157,P-T,1261,edge,_label
2617,261,O-D,158,edge,_label
2618,158,D-O,261,edge,_label
2619,266,O-T,158,edge,_label
2624,158,T-O,581,edge,_label
2659,291,P-U,161,edge,_label
2672,161,U-P,1392,edge,_label
2763,643,U-D,163,edge,_label
2797,1028,T-U,164,edge,_label
2821,443,T-O,165,edge,_label
2825,490,T-T,165,edge,_label
2853,272,T-T,166,edge,_label
2859,442,T-T,166,edge,_label
2870,166,U-T,1028,edge,_label
2882,166,T-T,2326,edge,_label
2921,849,P-O,168,edge,_label
2922,168,O-P,849,edge,_label
2943,492,U-U,169,edge,_label
2977,428,P-U,170,edge,_label
2982,170,P-P,493,edge,_label
2991,826,P-P,170,edge,_label
2993,1010,P-T,170,edge,_label
3003,1808,P-B,170,edge,_label
3008,170,D-P,2096,edge,_label
3059,174,T-T,174,edge,_label
3060,174,T-T,174,edge,_label
3065,177,T-U,174,edge,_label
3084,176,B-B,748,edge,_label
3100,176,B-B,1232,edge,_label
3115,179,B-B,179,edge,_label
3116,179,B-B,179,edge,_label
3120,179,B-B,181,edge,_label
3121,182,B-U,179,edge,_label
3138,179,T-B,1520,edge,_label
3152,181,U-B,182,edge,_label
3159,210,B-O,181,edge,_label
3169,183,U-B,182,edge,_label
3178,183,D-B,948,edge,_label
3180,183,D-B,950,edge,_label
3245,2137,P-U,185,edge,_label
3250,185,U-P,2268,edge,_label
3307,190,D-D,189,edge,_label
3387,632,C-E,195,edge,_label
3391,1113,C-F,195,edge,_label
3406,196,D-C,198,edge,_label
3461,203,P-U,199,edge,_label
3475,826,P-P,199,edge,_label
3479,1021,P-U,199,edge,_label
3493,1577,P-M,199,edge,_label
3495,1625,P-R,199,edge,_label
3501,1831,P-D,199,edge,_label
3544,203,F-U,416,edge,_label
3548,203,T-U,490,edge,_label
3550,203,U-U,492,edge,_label
3569,1129,U-T,203,edge,_label
3579,207,D-D,207,edge,_label
3721,523,O-B,210,edge,_label
3742,210,D-O,1648,edge,_label
3761,214,D-B,211,edge,_label
3812,213,O-G,296,edge,_label
3823,1346,G-U,213,edge,_label
3840,214,T-B,299,edge,_label
3863,1171,B-U,214,edge,_label
3874,217,P-D,219,edge,_label
3879,222,D-C,217,edge,_label
3886,217,F-D,225,edge,_label
3910,219,P-P,767,edge,_label
3943,616,D-D,226,edge,_label
3949,710,D-D,226,edge,_label
3968,227,C-C,231,edge,_label
3977,236,C-C,227,edge,_label
3990,227,F-C,1187,edge,_label
3995,1678,C-F,227,edge,_label
4048,231,F-C,968,edge,_label
4074,231,D-C,1614,edge,_label
4096,232,C-C,1680,edge,_label
4111,236,B-C,234,edge,_label
4121,1169,B-U,234,edge,_label
4127,686,C-C,236,edge,_label
4135,1307,C-U,236,edge,_label
4138,236,C-C,1680,edge,_label
4147,294,B-T,237,edge,_label
4151,334,B-F,237,edge,_label
4162,237,C-B,644,edge,_label
4187,1286,P-D,238,edge,_label
4207,2334,P-D,238,edge,_label
4222,239,B-T,885,edge,_label
4225,1021,T-U,239,edge,_label
4228,239,C-T,1181,edge,_label
4260,243,U-D,492,edge,_label
4285,537,U-B,245,edge,_label
4286,245,B-U,537,edge,_label
4288,245,D-U,784,edge,_label
4298,246,C-T,1249,edge,_label
4305,548,B-U,247,edge,_label
4322,249,U-U,653,edge,_label
4340,252,C-U,290,edge,_label
4341,302,U-T,252,edge,_label
4342,252,T-U,302,edge,_label
4348,252,O-U,443,edge,_label
4352,252,U-U,445,edge,_label
4357,872,U-T,252,edge,_label
4386,252,U-U,1690,edge,_label
4397,1797,U-U,252,edge,_label
4411,299,P-T,253,edge,_label
4419,721,P-T,253,edge,_label
4421,910,P-P,253,edge,_label
4423,995,P-P,253,edge,_label
4441,257,D-C,254,edge,_label
4450,254,D-D,261,edge,_label
4473,255,T-T,255,edge,_label
4474,255,T-T,255,edge,_label
4500,258,T-R,266,edge,_label
4502,258,T-R,268,edge,_label
4520,261,P-D,263,edge,_label
4523,266,D-T,261,edge,_label
4535,1202,D-T,261,edge,_label
4555,688,P-T,263,edge,_label
4560,263,T-P,988,edge,_label
4564,263,T-P,1200,edge,_label
4575,267,T-T,264,edge,_label
4582,264,T-T,1202,edge,_label
4638,268,T-T,992,edge,_label
4642,269,T-U,688,edge,_label
4643,992,U-T,269,edge,_label
4675,1714,T-B,272,edge,_label
4715,593,F-B,276,edge,_label
4723,867,F-U,276,edge,_label
4725,874,F-C,276,edge,_label
4728,276,B-F,1052,edge,_label
